step times epsilon,SsvTraining,SsvTestingAll,SsvTestingUsv,SsvGraphTraining,SsvGraphTestingAll,SsvGraphTestingUsv
0.4400000000000002,0.2034783936902727,0.15593176061017414,0.14261870334774654,-4.417999721459026,0.25952268900090336,0.2629327146304097
0.45000000000000023,0.20453449651617056,0.15625832841583456,0.14274100134774048,-4.317783773101171,0.2543016649211632,0.2588300844190232
0.46000000000000024,0.20559127679222475,0.15658510859607547,0.14286338150115366,-4.168677009115476,0.26059443560717316,0.2641101472851171
0.47000000000000025,0.20664870330687432,0.15691209559938096,0.14298584544128282,-3.996444765946549,0.2550325417679212,0.25932889371430634
0.48000000000000026,0.20770674520883362,0.1572392840176013,0.14310839488405624,-3.8339933915606115,0.26189030958421305,0.26550815365863994
0.49000000000000027,0.208765372007731,0.15756666858368693,0.1432310316249546,-3.703451474939342,0.25549018400753354,0.2596067393409921
0.5000000000000002,0.2098245535743652,0.15789424416927716,0.14335375753585253,-3.6618864088024963,0.2637025041989735,0.2674124241122254
0.5100000000000002,0.2108842601405822,0.15822200578214665,0.14347657456178473,-3.7548684217030255,0.2554745958970254,0.25948618534257006
0.5200000000000002,0.21194446229877872,0.15854994856351654,0.14359948471764314,-4.007209462847904,0.26621897500647496,0.2700263491320813
0.5300000000000002,0.21300513100103674,0.15887806778523064,0.14372249008480495,-4.311227602923864,0.2555542223940199,0.2595439007888686
0.5400000000000003,0.21406623755789633,0.15920635884680598,0.14384559280770068,-4.429942893022493,0.2685693905480917,0.2725469568826584
0.5500000000000003,0.21512775363677092,0.15953481727235808,0.14396879509032248,-4.242080243344204,0.2574516084585481,0.26145314598235686
0.5600000000000003,0.2161896512600137,0.15986343870740888,0.14409209919267954,-3.8960787190136483,0.2696919404633718,0.2738056988976445
0.5700000000000003,0.21725190280264042,0.16019221891558078,0.14421550742720407,-3.5326756292217762,0.26053623759960026,0.2646244705715117
0.5800000000000003,0.21831448098971643,0.16052115377518153,0.14433902215511174,-3.249513095055812,0.26998473770784576,0.2739974003554355
0.5900000000000003,0.21937735889341675,0.16085023927568648,0.144462645782722,-3.0642937923249733,0.263333839444731,0.267548871881529
0.6000000000000003,0.22044050992976497,0.1611794715141211,0.14458638075774083,-2.961937006543255,0.27002900624712883,0.2738167884655567
0.6100000000000003,0.22150390785506155,0.1615088466913522,0.14471022956551358,-2.9268618995047118,0.26556465085475106,0.26986984612993603
0.6200000000000003,0.22256752676200925,0.16183836110828947,0.14483419472524794,-2.935665545584741,0.2701478887811938,0.2737114121324621
0.6300000000000003,0.22363134107554358,0.16216801116200577,0.1449582787862152,-2.9598042771842743,0.26735031463164716,0.2716868375685316
0.6400000000000003,0.22469532554838034,0.1624977933417795,0.14508248432393125,-2.9953938574312433,0.2704322760956665,0.27381459716091794
0.6500000000000004,0.22575945525628632,0.16282770422506565,0.14520681393632387,-3.0040714396893327,0.26883104370685007,0.2731383492635722
0.6600000000000004,0.2268237055930859,0.1631577404734004,0.14533127023988848,-3.0113824975469456,0.2708829972553657,0.27414178357291
0.6700000000000004,0.22788805226541184,0.16348789882824544,0.14545585586583884,-2.974777673000593,0.270124110770978,0.2743452385018533
0.6800000000000004,0.22895247128721108,0.16381817610677615,0.1455805734562544,-2.950794387314468,0.27146172273819025,0.2746623987907531
0.6900000000000004,0.23001693897401626,0.16414856919762094,0.14570542566023026,-2.899536875714264,0.2713490247396022,0.27543168250899497
0.7000000000000004,0.23108143193699246,0.16447907505655532,0.14583041513003292,-2.90524339345867,0.27210365973230666,0.27531662499377596
0.7100000000000004,0.23214592707677273,0.16480969070215842,0.14595554451726642,-2.946381439307468,0.2726737312441644,0.2765672052204073
0.7200000000000004,0.2332104015770892,0.16514041321143486,0.14608081646905166,-3.1338205093791185,0.2727149938423982,0.27601194858006056
0.7300000000000004,0.2342748328982156,0.1654712397154096,0.14620623362422394,-3.473297436565905,0.27441060331514133,0.2780801242047699
0.7400000000000004,0.2353391987702282,0.16580216739470027,0.14633179860955245,-4.021361284177423,0.27316359126350664,0.27656907918572243
0.7500000000000004,0.23640347718610047,0.16613319347507202,0.14645751403598406,-4.642224213616305,0.277087447985679,0.2806355921552754
0.7600000000000005,0.23746764639463985,0.16646431522298197,0.14658338249491779,-5.083474165112572,0.27339020287022864,0.2767235108170395
0.7700000000000005,0.23853168489328036,0.16679552994111518,0.14670940655450893,-5.118490293996125,0.28073350248104556,0.2845339664839003
0.7800000000000005,0.23959557142074134,0.16712683496392206,0.14683558875601266,-4.768411493264732,0.27371839420659533,0.27673335243055186
0.7900000000000005,0.2406592849495651,0.16745822765315727,0.14696193161016308,-4.265283364636907,0.28388133095355567,0.28812553982381794
0.8000000000000005,0.24172280467854468,0.1677897053934307,0.14708843759359877,-3.751872776994025,0.2745308326874804,0.27726528408578593
0.8100000000000005,0.2427861100250541,0.16812126558777024,0.14721510914533079,-3.331123892594527,0.2858366515323551,0.2903863630580697
0.8200000000000005,0.2438491806172922,0.16845290565320561,0.1473419486632614,-2.974814394492514,0.27565907622845875,0.27819599243777865
0.8300000000000005,0.2449119962864529,0.16878462301637642,0.147468958500755,-2.7179924828345534,0.287093372208131,0.2918036698778711
0.8400000000000005,0.24597453705883288,0.169116415109168,0.14759614096326185,-2.511208729988164,0.27683839191486914,0.2792151810295726
0.8500000000000005,0.24703678314788874,0.1694482793643829,0.14772349830500126,-2.3864787645996546,0.28805574465033135,0.2928558838181059
0.8600000000000005,0.24809871494625588,0.16978021321145007,0.14785103272570443,-2.2972886800975103,0.27797636652819024,0.2801959659774701
0.8700000000000006,0.24916031301774103,0.1701122140721779,0.14797874636742023,-2.2772933886036784,0.28888600427486877,0.2937524234119033
0.8800000000000006,0.2502215580892982,0.17044427935655404,0.14810664131138568,-2.2797844387699584,0.27907931363265936,0.2811345772940626
0.8900000000000006,0.25128243104300235,0.17077640645859854,0.14823471957496548,-2.340523306825144,0.2896186735491238,0.2945395513773045
0.9000000000000006,0.25234291290803074,0.1711085927522725,0.1483629831086602,-2.407185265791825,0.28019468565417305,0.28208738438352765
0.9100000000000006,0.25340298485266355,0.1714408355874482,0.1484914337931879,-2.5195075897529877,0.2902333867830982,0.29518877650475606
0.9200000000000006,0.25446262817631504,0.17177313228594315,0.14862007343663902,-2.615569079195343,0.2813839974230461,0.28313472819169183
0.9300000000000006,0.25552182430160714,0.17210548013762358,0.14874890377170819,-2.743187654645903,0.29069576421395626,0.29565082960355266
0.9400000000000006,0.25658055476649516,0.17243787639658015,0.14887792645300393,-2.8315799082432633,0.2827011758613372,0.28435080656457873
0.9500000000000006,0.2576388012164578,0.17277031827737988,0.14900714305443807,-2.940887337560829,0.29098084464154456,0.2958875234914288
0.9600000000000006,0.2586965453967623,0.17310280295139888,0.14913655506669712,-2.997577854287691,0.28417609526425114,0.2857804452199301
0.9700000000000006,0.2597537691448127,0.1734353275432373,0.1492661638947962,-3.0739759188406226,0.2910781515534843,0.29587981842997557
0.9800000000000006,0.2608104543825953,0.17376788912722235,0.14939597085571793,-3.1017376262418503,0.28581514234046296,0.28743826396767796
0.9900000000000007,0.2618665831092295,0.17410048472400091,0.14952597717613691,-3.1594658947061243,0.2909822592331095,0.2956159895441906
1.0000000000000007,0.2629221373936334,0.17443311129722552,0.1496561839902313,-3.189505586807219,0.28761727988119806,0.28932889557657626
1.0100000000000007,0.26397709936731506,0.17476576575033714,0.14978659233758332,-3.269431344468947,0.29068803914975916,0.2950834379092255
1.0200000000000007,0.26503145121729815,0.17509844492344637,0.14991720316116788,-3.352174297235307,0.2895826052105265,0.2914587166004648
1.0300000000000007,0.26608517517919295,0.17543114559031778,0.15004801730543274,-3.508636658316083,0.2902169640662984,0.2942974112893169
1.0400000000000007,0.26713825353041837,0.17576386445545744,0.1501790355144684,-3.691369831936353,0.2916873161624252,0.29380429228589217
1.0500000000000007,0.26819066858358775,0.17609659815130926,0.1503102584302713,-3.9568233622224334,0.28968823162976665,0.29338599432990825
1.0600000000000007,0.2692424026800634,0.1764293432355594,0.15044168659109827,-4.233335722219124,0.29383066165286537,0.29624354268536207
1.0700000000000007,0.2702934381836912,0.17676209618855382,0.15057332042991534,-4.558969108845603,0.28936784307894436,0.29265453386175394
1.0800000000000007,0.27134375747472034,0.17709485341082873,0.1507051602729391,-4.827810400141151,0.29583893434740594,0.29856201798741433
1.0900000000000007,0.27239334294391787,0.1774276112207568,0.1508372063382717,-5.085253258761366,0.28952916276499585,0.29242795634931223
1.1000000000000008,0.27344217698688533,0.17776036585231222,0.15096945873463175,-5.217963174359539,0.2975884153421354,0.30060696411381743
1.1100000000000008,0.27449024199858296,0.17809311345295456,0.15110191746017862,-5.309568430740145,0.29021197132912663,0.29277491264581473
1.1200000000000008,0.2755375203680693,0.17842585008163273,0.15123458240143048,-5.264738618186767,0.29907794208076915,0.3023557532727047
1.1300000000000008,0.2765839944734643,0.17875857170691378,0.15136745333227963,-5.19611008732065,0.29123300928995816,0.29352598815165676
1.1400000000000008,0.2776296466771371,0.17909127420523213,0.15150052991309873,-5.026697419251731,0.30035908351789725,0.3038291160825875
1.1500000000000008,0.2786744593211308,0.17942395335926736,0.1516338116899456,-4.866665597342974,0.29238404304885335,0.29448033214615893
1.1600000000000008,0.2797184147228238,0.17975660485644504,0.15176729809385897,-4.647472809548752,0.3014756826089759,0.3050539152883677
1.1700000000000008,0.2807614951708371,0.18008922428756616,0.1519009884402503,-4.460073155957964,0.29354900801105527,0.2955169023135249
1.1800000000000008,0.281803682921189,0.18042180714556375,0.15203488192838868,-4.240597121240736,0.3024566842582354,0.3060661194868638
1.1900000000000008,0.2828449601937046,0.18075434882438735,0.1521689776409785,-4.061875484807191,0.2947015648684188,0.29659699051450233
1.2000000000000008,0.28388530916868177,0.18108684461801752,0.15230327454383155,-3.8652650398551143,0.3033138610542334,0.30689441945113044
1.2100000000000009,0.2849247119838175,0.18141928971960777,0.15243777148562904,-3.7114851332871934,0.2958718087697011,0.2977392724499872
1.2200000000000009,0.2859631507314013,0.1817516792207581,0.152572467197778,-3.547701122292656,0.3040302238804209,0.30753600306889556
1.2300000000000009,0.2870006074557729,0.18208400811091585,0.1527073602943559,-3.428167748875797,0.2971341885269312,0.29901172428587625
1.2400000000000009,0.2880370641510518,0.18241627127690813,0.1528424492721479,-3.305990830551488,0.30454104511206637,0.3079330997223109
1.2500000000000009,0.2890725027591385,0.18274846350260218,0.152977732510772,-3.2349351878682153,0.29862084273461603,0.3005453280138019
1.260000000000001,0.2901069051679898,0.18308057946869535,0.1531132082728929,-3.1741648395543316,0.304713390753472,0.30795382163348034
1.270000000000001,0.29114025321017045,0.18341261375263468,0.15324887470452467,-3.182681579630271,0.30053265512714084,0.3025401079283596
1.280000000000001,0.2921725286616802,0.18374456082866328,0.15338472983541854,-3.2174670962223955,0.3043903946213814,0.3074489560700343
1.290000000000001,0.29320371324105904,0.18407641506799483,0.15352077157953686,-3.3243972513428024,0.3030026618149592,0.30510486797680797
1.300000000000001,0.2942337886087717,0.18440817073911608,0.15365699773561253,-3.4071032975774034,0.30375311326245247,0.3066509894433161
1.310000000000001,0.29526273636686756,0.18473982200821348,0.15379340598779034,-3.452816501061349,0.3055543562849129,0.30767701483738896
1.320000000000001,0.29629053805891997,0.18507136293972534,0.15392999390635084,-3.355140188862957,0.30377825965063093,0.3066224252859363
1.330000000000001,0.29731717517024225,0.18540278749701894,0.15406675894851643,-3.1868171607300293,0.3071623923508018,0.3091674836783373
1.340000000000001,0.2983426291283792,0.18573408954318854,0.15420369845933515,-2.9507058523668683,0.304981909483033,0.3078552236439937
1.350000000000001,0.29936688130387357,0.18606526284197575,0.15434080967264435,-2.744877802627093,0.30772764519567813,0.3095523069711295
1.360000000000001,0.30038991301130397,0.1863963010588091,0.15447808971211055,-2.5500826291103844,0.3068073695497514,0.30972123221517045
1.370000000000001,0.3014117055105957,0.1867271977619625,0.1546155355923452,-2.419255263199898,0.3077011911925903,0.309354287012669
1.380000000000001,0.3024322400085971,0.18705794642382906,0.154753144220094,-2.3189079814026075,0.3088833933029391,0.31183289233691036
1.390000000000001,0.3034514976609234,0.1873885404223112,0.1548909123954998,-2.2821833261680564,0.30731910042286814,0.308823266102803
1.400000000000001,0.30446945957406074,0.187718973042322,0.15502883681343513,-2.279534024604903,0.31112638960282607,0.3141091168263478
1.410000000000001,0.3054861068077304,0.18804923747739838,0.1551669140649054,-2.3284771536567335,0.3066891171629038,0.3080683670224688
1.420000000000001,0.30650142037750744,0.18837932683142328,0.15530514063851972,-2.402233565351018,0.3134672410231802,0.3164730706430418
1.430000000000001,0.30751538125768973,0.1887092341204534,0.15544351292202724,-2.4969998841128405,0.3059758016569425,0.3072659229048228
1.440000000000001,0.30852797038441315,0.18903895227465212,0.15558202720391903,-2.5882792421044925,0.3157162769912851,0.3187121356067799
1.450000000000001,0.3095391686590102,0.18936847414032434,0.15572067967509232,-2.6576910586282656,0.3054481609346645,0.3066984377081568
1.460000000000001,0.31054895695160106,0.1896977924820501,0.15585946643057583,-2.698362672650667,0.3176231882086371,0.3205608044191227
1.470000000000001,0.31155731610492154,0.1900268999849164,0.15599838347131495,-2.6953401246923088,0.3053163074812484,0.3065643967049428
1.480000000000001,0.31256422693837094,0.19035578925684193,0.1561374267060138,-2.6676154618995054,0.3190776854986436,0.32192545185673266
1.490000000000001,0.31356967025228366,0.1906844528309943,0.15627659195303328,-2.603603359406627,0.30557528079282387,0.3068241758072642
1.500000000000001,0.31457362683241236,0.19101288316829662,0.1564158749423442,-2.5353598942277626,0.3201658171951978,0.32292359787497243
1.5100000000000011,0.3155760774546188,0.19134107266001849,0.15655527131753041,-2.4458089841296764,0.306084630163269,0.30731171413126157
1.5200000000000011,0.3165770028897659,0.19166901363045227,0.15669477663784445,-2.3690219040873584,0.32104158527849147,0.3237279179400547
1.5300000000000011,0.3175763839088019,0.19199669833966768,0.1568343863803101,-2.281081780099696,0.3067083141819291,0.30788530392890656
1.5400000000000011,0.3185742012880325,0.19232411898634413,0.1569740959418714,-2.2150178798938853,0.32182644596011983,0.32446367607327803
1.5500000000000012,0.3195704358145723,0.19265126771067811,0.15711390064158776,-2.142741165805498,0.30735972445250637,0.30846216231390117
1.5600000000000012,0.32056506829196635,0.1929781365973589,0.15725379572286882,-2.096074902600732,0.3225927257539683,0.3252008726562656
1.5700000000000012,0.32155807954597787,0.1933047176786151,0.15739377635575352,-2.045310721829373,0.30799171713351237,0.30899955283299285
1.5800000000000012,0.32254945043053124,0.19363100293732327,0.15753383763922504,-2.0212789432256906,0.323377646454358,0.3259737535057585
1.5900000000000012,0.3235391618338032,0.19395698431017835,0.1576739746035634,-1.9943904199200229,0.30858261422246597,0.3094780267411715
1.6000000000000012,0.3245271946844536,0.19428265369092235,0.1578141822127336,-1.994549387128508,0.324194151330018,0.3267931978856231
1.6100000000000012,0.32551352995798905,0.1946080029336268,0.15795445536680536,-1.9934593767074094,0.30913324515759644,0.3098990547654428
1.6200000000000012,0.3264981486832492,0.19493302385602687,0.15809478890440462,-2.0196178144147385,0.3250284225597592,0.32764325347975715
1.6300000000000012,0.32748103194900724,0.19525770824290214,0.1582351776051927,-2.046476755060856,0.3096781699392433,0.3102990668322974
1.6400000000000012,0.3284621609106774,0.19558204784950256,0.15837561619237359,-2.0989158086812316,0.32582221275381357,0.32845999169531453
1.6500000000000012,0.3294415167971187,0.1959060344050144,0.15851609933522517,-2.1510869637007435,0.31030726342771153,0.3107762510894692
1.6600000000000013,0.3304190809175287,0.19622965961606384,0.15865662165165367,-2.219581764870304,0.32645654954863484,0.3291109681239698
1.6700000000000013,0.33139483466841474,0.19655291517025364,0.15879717771076854,-2.2786301586760804,0.31116518132583965,0.31149332095033544
1.6800000000000013,0.33236875954063816,0.19687579273973058,0.15893776203547647,-2.3351041203168603,0.3267949951300351,0.32944312799514686
1.6900000000000013,0.333340837126518,0.19719828398477926,0.1590783691050924,-2.370217001791655,0.3123698428252672,0.3125850836535926
1.7000000000000013,0.33431104912698933,0.19752038055743926,0.15921899335796524,-2.3883541695832844,0.32681133931118106,0.3294292847131881
1.7100000000000013,0.33527937735880337,0.19784207410514104,0.1593596291941156,-2.3850203618720407,0.31389805141599414,0.3140252098676778
1.7200000000000013,0.336245803761764,0.19816335627435935,0.15950027097788608,-2.3646901851149273,0.32664195229697646,0.32922266317175786
1.7300000000000013,0.3372103104059886,0.19848421871427857,0.15964091304059977,-2.3322406890064507,0.31560582079198474,0.31565430346062734
1.7400000000000013,0.3381728794991869,0.1988046530804669,0.1597815496832253,-2.2889131192846515,0.32646412716654327,0.32900948384834794
1.7500000000000013,0.339133493393946,0.19912465103855667,0.15992217517904767,-2.2433568057186344,0.3173426117734606,0.31731578040057806
1.7600000000000013,0.3400921345950155,0.19944420426792664,0.16006278377634175,-2.1928677419783265,0.3263861158641505,0.3288906330637871
1.7700000000000014,0.3410487857665828,0.19976330446538337,0.1602033697010475,-2.14862587286497,0.31900743647881735,0.3189123481730228
1.7800000000000014,0.3420034297395282,0.2000819433488381,0.16034392715944487,-2.104109345253201,0.3264418336919203,0.32888982446792514
1.7900000000000014,0.3429560495186547,0.20040011266097507,0.16048445034082476,-2.0729686606568394,0.320547983962406,0.3203956440609019
1.8000000000000014,0.3439066282898811,0.2007178041729098,0.16062493342015785,-2.044817263287848,0.32662316828321497,0.32899523629457295
1.8100000000000014,0.3448551494273901,0.20103500968783203,0.16076537056075577,-2.0355703260763494,0.321945690610078,0.3217478242741745
1.8200000000000014,0.34580159650072473,0.20135172104463048,0.16090575591692408,-2.0312500580861665,0.3269054692588635,0.3291850108358901
1.8300000000000014,0.34674595328182417,0.20166793012149864,0.1610460836366075,-2.0494884894525596,0.323201170875248,0.32296832492522176
1.8400000000000014,0.34768820375198894,0.20198362883951426,0.16118634786402133,-2.0732992782647974,0.32726164856413203,0.3294380610082125
1.8500000000000014,0.34862833210877214,0.2022988091661934,0.16132654274227137,-2.121215702391778,0.3243234217896993,0.32406493912175593
1.8600000000000014,0.3495663227727831,0.2026134631190135,0.161466662415958,-2.173867036929124,0.3276695596224153,0.32973870356415014
1.8700000000000014,0.3505021603944024,0.20292758276890374,0.16160670103376412,-2.249834010307422,0.32532350894799333,0.3250483826400595
1.8800000000000014,0.35143582986039384,0.20324116024369993,0.16174665275102562,-2.3279541442546736,0.32811637966436297,0.3300795460480576
1.8900000000000015,0.3523673163004125,0.20355418773155873,0.16188651173227966,-2.426303740190205,0.3262117627555675,0.32592945963256187
1.9000000000000015,0.35329660509339816,0.20386665748433339,0.16202627215379525,-2.5226750921910153,0.3286015236650279,0.3304636559432667
1.9100000000000015,0.3542236818738479,0.2041785618209021,0.1621659282060773,-2.6347005954132547,0.3269966874824509,0.32671753834270506
1.9200000000000015,0.3551485325379626,0.20448989313045146,0.16230547409634835,-2.7402175771619293,0.3291378944854625,0.3309052984536743
1.9300000000000015,0.35607114324965955,0.20480064387570987,0.16244490405100398,-2.857072761441184,0.3276840647131591,0.3274194019002279
1.9400000000000015,0.3569915004464442,0.2051108065961288,0.16258421231804052,-2.964402282458221,0.3297505468962473,0.33142817111002365
1.9500000000000015,0.35790959084514,0.20542037391101045,0.1627233931694542,-3.080923722609771,0.32827668675092425,0.32803939628484535
1.9600000000000015,0.3588254014474627,0.20572933852257824,0.1628624409036106,-3.187777588341269,0.330471357886558,0.33205987961286865
1.9700000000000015,0.3597389195454418,0.2060376932189887,0.16300134984758186,-3.3040603594562588,0.32877924172672834,0.32858541756389414
1.9800000000000015,0.3606501327266768,0.206345430877282,0.16314011435945147,-3.412021844361247,0.3313255946380837,0.3328188813395094
1.9900000000000015,0.36155902887943,0.2066525444662703,0.1632787288305856,-3.5282408380682115,0.32921691829947536,0.32908819799877853
2.0000000000000013,0.3624655961975453,0.2069590270493601,0.16341718768786823,-3.6332721412907123,0.3323030128594404,0.3336874509293594
2.010000000000001,0.3633698231851928,0.20726487178730843,0.1635554853959008,-3.736884153590917,0.3296678921773305,0.32963116994279285
2.020000000000001,0.36427169866143183,0.20757007194091004,0.16369361645916392,-3.8176738664036054,0.33332146810764335,0.33458027334139273
2.0300000000000007,0.3651712117645906,0.20787462087361383,0.16383157542414034,-3.8801877034064645,0.33026731594830083,0.33034645480023883
2.0400000000000005,0.36606835195645887,0.20817851205406834,0.163969356881399,-3.910528618144316,0.33423837262445333,0.3353624970805871
2.0500000000000003,0.36696310902628787,0.2084817390585923,0.16410695546763754,-3.916628457440153,0.33112004740027584,0.3313216570451811
2.06,0.3678554730945981,0.20878429557357117,0.16424436586768365,-3.8994330311059704,0.3349450335870799,0.33594378955806586
2.07,0.3687454346167872,0.2090861753977767,0.1643815828164538,-3.8696068179524636,0.33220229236205323,0.3325092437026237
2.0799999999999996,0.36963298438654085,0.20938737244461003,0.1645186011008694,-3.8346926120956124,0.33543717501435005,0.33633852363795286
2.0899999999999994,0.37051811353903924,0.2096878807442638,0.16465541556172666,-3.800901705786492,0.3334001657851656,0.3337783282008071
2.099999999999999,0.3714008135539618,0.20998769444580806,0.16479202109552504,-3.77327640924588,0.33578383819448765,0.33662529771000266
2.109999999999999,0.3722810762582824,0.21028680781919032,0.16492841265624456,-3.7524337362011138,0.334605481683075,0.3350155929894308
2.1199999999999988,0.3731588938288608,0.21058521525715956,0.16506458525708323,-3.739396235764655,0.33606990439112405,0.3368878342533374
2.1299999999999986,0.37403425879482205,0.21088291127710257,0.16520053397214113,-3.7318811393006635,0.335749661684144,0.3361570996125111
2.1399999999999983,0.37490716403972757,0.21117989052280142,0.16533625393806212,-3.7288304009505784,0.33636605777447287,0.33718813741906317
2.149999999999998,0.3757776028035346,0.21147614776610366,0.165471740355623,-3.7273187498262024,0.3367950674169454,0.33717492916237823
2.159999999999998,0.376645568684345,0.21177167790851026,0.16560698849127653,-3.7262919274938757,0.3367199318220643,0.3375620619077704
2.1699999999999977,0.37751105563994164,0.2120664759826788,0.16574199367864523,-3.7230729033822403,0.33772319106667237,0.33806120225069924
2.1799999999999975,0.37837405798911317,0.21236053715383962,0.16587675131996302,-3.7179401286985083,0.33715672392773954,0.33802352676067726
2.1899999999999973,0.3792345704127671,0.21265385672112883,0.16601125688747012,-3.7083355637524176,0.33852775108336636,0.3388188092915213
2.199999999999997,0.3800925879548317,0.2129464301188339,0.16614550592475452,-3.696462394728115,0.33768458467448237,0.33857184945667057
